100,64.7312839409
200,117.535245408
300,173.319242351
400,227.661700724
500,265.131702877
600,325.204969988
700,368.010754491
800,419.564136068
900,475.718466056
1000,519.330824985
1100,558.798574461
1200,611.94795026
1300,664.514040318
1400,709.912754376
1500,742.124828593
1600,788.063923388
1700,800.294827637
1800,887.465563273
1900,920.072978438
2000,961.048507206
2100,985.131755765
2200,1027.80671265
2300,1112.15948767
2400,1103.00680043
2500,1129.19790761
2600,1168.9152645
2700,1235.68671429
2800,1275.44248506
2900,1256.73815333
3000,1320.84302348
3100,1400.31284892
3200,1422.54955147
3300,1467.5408449
3400,1417.87865546
3500,1505.07836139
3600,1528.51903563
3700,1557.52683332
3800,1624.50205759
3900,1691.06584394
4000,1668.45541573
4100,1703.01764254
4200,1666.35271026
4300,1761.58105145
4400,1783.510096
4500,1847.55953685
4600,1831.36300288
4700,1907.68258884
4800,1898.12785686
4900,1869.71670304
5000,2028.05122465
5100,2043.50986602
5200,2012.59634468
5300,1969.04561373
5400,2086.06014778
5500,2050.87220428
5600,2194.48320837
5700,2165.99109188
5800,2134.97885598
5900,2256.2871692
6000,2182.43520227
6100,2323.03897873
6200,2283.75955905
6300,2303.71878433
6400,2367.22614981
6500,2314.41798869
6600,2440.42720514
6700,2397.3508701
6800,2501.0702474
6900,2422.52522496
7000,2470.10213525
7100,2342.23285427
7200,2548.20939473
7300,2631.29892287
7400,2618.56212503
7500,2569.09994099
7600,2516.91357284
7700,2671.72735197
7800,2529.83973322
7900,2804.12698755
8000,2811.14566283
8100,2544.99205202
8200,2763.29308168
8300,2636.51359145
8400,2860.82379462
8500,2812.63174504
8600,2788.73900665
8700,2801.71216386
8800,2924.42021549
8900,2914.10950167
9000,2872.64699503
9100,2958.57764411
9200,2882.15833999
9300,2929.7422066
9400,2810.07867573
9500,3022.41734902
9600,2933.03966019
9700,3061.02901168
9800,2992.09317494
9900,2918.93811767
10000,3073.16387829
10100,2980.91617014
10200,3336.44834165
10300,3145.54381009
10400,3129.59759509
10500,3202.20692463
10600,3051.49945993
10700,3204.51646428
10800,3150.04290252
10900,3300.51535727
11000,3165.528742
11100,3190.41810496
11200,3167.72975693
11300,3169.34381854
11400,3302.88959097
11500,3361.84239391
11600,3251.31425526
11700,3091.32757043
11800,3299.89588478
11900,3165.12854236
12000,3535.59657726
12100,3303.32169764
12200,3160.51945774
12300,3427.18846486
12400,3202.55724925
12500,3505.94647007
12600,3380.01267307
12700,3239.70166919
12800,3407.74138101
12900,3273.87548066
13000,3452.29603753
13100,3492.35692091
13200,3572.29504037
13300,3432.20590438
13400,3473.25658165
13500,3233.14874981
13600,3482.21370191
13700,3563.80343933
13800,3627.15097699
13900,3462.92594388
14000,3223.3879048
14100,3594.77626517
14200,3396.89730806
14300,3775.57789049
14400,3772.68072933
14500,3233.10474613
14600,3618.56224452
14700,3397.49353839
14800,3673.55575331
14900,3643.10417248
15000,3454.95986392
15100,3704.67642205
15200,3786.0658458
15300,3732.0049374
15400,3613.64266118
15500,3792.86032245
15600,3569.87360806
15700,3708.06611675
15800,3488.66608408
15900,3682.42645748
16000,3713.69654225
16100,3769.21129648
16200,3634.32127246
16300,3521.82229563
16400,3740.04528349
16500,3526.7064788
16600,4043.10467219
16700,3820.03493365
16800,3633.30916947
16900,3728.28002703
17000,3596.07566049
17100,3888.773736
17200,3886.25868832
17300,3899.23030978
17400,3876.50829551
17500,3717.23416701
17600,3776.4702852
17700,3743.78353995
17800,3867.60791952
17900,4037.75092268
18000,3803.29850218
18100,3623.43311386
18200,3840.13345029
18300,3700.21642592
18400,4228.99787112
18500,3845.2465483
18600,3660.36541461
18700,3930.34064111
18800,3707.8006208
18900,3999.52047537
19000,4103.8254484
19100,3805.41002307
19200,4028.68718765
19300,3767.98701803
19400,4087.49450286
19500,3991.13233822
19600,3973.03532476
19700,4104.88471252
19800,3964.43438146
19900,3743.71539983
20000,4024.13828255
20100,4093.14130003
20200,4078.96961954
20300,3998.42312242
20400,3707.87890777
20500,4075.59001523
20600,3858.48040843
20700,4319.76768748
20800,4306.13940908
20900,3718.54388733
21000,4104.62765858
21100,3946.17206684
21200,4294.82726842
21300,4105.51736823
21400,4064.17215139
21500,4239.61862136
21600,4277.59582094
21700,4289.1065975
21800,4137.1899036
21900,4157.37408398
22000,4192.46979446
22100,4102.79859602
22200,3779.89664847
22300,4172.20580903
22400,4159.36947435
22500,4391.55049027
22600,4137.52064831
22700,3981.89740134
22800,4273.43995469
22900,3881.20593114
23000,4588.08377014
23100,4312.03563974
23200,4179.37668961
23300,4251.75284504
23400,3972.20631679
23500,4449.68515903
23600,4339.79755182
23700,4477.32224569
23800,4352.6119722
23900,4197.63883964
24000,4220.49525047
24100,4170.27731926
24200,4305.65728227
24300,4405.55060474
24400,4211.90250246
24500,3846.32177433
24600,4368.79842659
24700,4006.16624251
24800,4697.4549326
24900,4191.97863033
25000,3989.3909296
25100,4401.72889803
25200,3999.20772929
25300,4425.25462828
25400,4498.82722366
25500,4206.9371849
25600,4484.40656702
25700,4122.2803833
25800,4493.57757261
25900,4420.32062566
26000,4361.09491364
26100,4453.61170203
26200,4267.26072135
26300,3940.31475669
26400,4370.51091497
26500,4430.78679523
26600,4655.34019036
26700,4273.70976758
26800,3953.62000598
26900,4403.5031389
27000,4207.1396715
27100,4823.60156125
27200,4731.59927731
27300,4071.18784949
27400,4483.02338615
27500,4185.20118742
27600,4619.74529958
27700,4551.49577615
27800,4384.76939204
27900,4610.23747704
28000,4509.88306766
28100,4463.80419244
28200,4268.36274239
28300,4463.94899689
28400,4414.96275005
28500,4341.97692031
28600,4085.29726996
28700,4417.06772981
28800,4395.79511379
28900,4723.05995956
29000,4402.77541594
29100,4207.65535313
29200,4494.23863573
29300,4193.53470822
29400,4915.84906529
29500,4657.59234199
29600,4409.90319901
29700,4514.06346082
29800,4262.28058137
29900,4729.58551818
30000,4641.38759389
30100,4776.81789899
30200,4662.38979536
30300,4383.69064842
30400,4494.83708764
30500,4369.74197686
30600,4523.52735574
30700,4771.66143343
30800,4453.52672866
30900,4101.29161706
31000,4643.74761493
31100,4284.54815659
31200,5090.07576247
31300,4380.7409155
31400,4196.61614839
31500,4623.13661236
31600,4299.79177122
31700,4848.035602
31800,4681.02169483
31900,4378.91687029
32000,4733.53499338
32100,4318.87876154
32200,4691.34224025
32300,4643.38630301
32400,4587.20559192
32500,4698.51218533
32600,4520.87106269
32700,4222.86321098
