100,61.6162667494
200,111.849784413
300,162.875313694
400,213.688129775
500,253.496980347
600,309.009186168
700,354.879150034
800,410.454905619
900,451.661463911
1000,493.386581658
1100,536.091143065
1200,571.815713908
1300,617.582262871
1400,674.269264445
1500,706.799942705
1600,738.640041715
1700,793.32731225
1800,849.230852296
1900,874.884155086
2000,911.951426995
2100,968.307354893
2200,972.417990979
2300,1041.02994732
2400,1027.18042033
2500,1080.20160241
2600,1123.39664712
2700,1201.09887522
2800,1226.81464148
2900,1226.2872179
3000,1247.21746791
3100,1333.07453107
3200,1337.39442319
3300,1416.1428502
3400,1426.27551848
3500,1422.10442444
3600,1498.70540272
3700,1470.92364908
3800,1568.88823594
3900,1583.90564996
4000,1610.30033773
4100,1599.46671565
4200,1604.33839772
4300,1618.31077692
4400,1722.20136433
4500,1785.67983462
4600,1778.22207271
4700,1827.64698165
4800,1794.80655334
4900,1837.07470905
5000,1862.49404691
5100,1978.34235871
5200,1973.96652416
5300,1892.84726283
5400,2039.52594967
5500,1980.48564183
5600,2161.80840817
5700,2089.24174589
5800,2018.10659223
5900,2149.42118726
6000,2131.24752022
6100,2236.94746483
6200,2202.35438391
6300,2163.97326165
6400,2262.41667764
6500,2227.47651029
6600,2338.42374122
6700,2305.38031572
6800,2400.97711723
6900,2320.50478983
7000,2327.3681968
7100,2292.35975109
7200,2449.76754213
7300,2424.91400694
7400,2540.41076639
7500,2496.69126073
7600,2383.77329382
7700,2564.26439693
7800,2456.24382571
7900,2654.8647259
8000,2637.2972649
8100,2473.19387741
8200,2700.17627582
8300,2608.89891682
8400,2759.54560746
8500,2686.23555695
8600,2649.97635512
8700,2688.21570292
8800,2821.45953885
8900,2765.28993582
9000,2740.77058165
9100,2834.2680283
9200,2799.79878503
9300,2818.04249601
9400,2709.33113434
9500,2904.78823749
9600,2904.07440978
9700,2932.08622268
9800,2850.7202677
9900,2849.00030189
10000,2945.30893131
10100,2809.86482294
10200,3106.73110051
10300,2988.47061428
10400,2973.7280351
10500,3068.33206329
10600,2899.31526409
10700,3119.83175632
10800,3071.21894863
10900,3186.69456662
11000,3072.44836088
11100,3051.9976466
11200,3012.72187711
11300,3086.53247263
11400,3145.16156054
11500,3220.98527052
11600,3102.26371417
11700,3000.66461979
11800,3165.43400028
11900,3016.36567654
12000,3459.8261551
12100,3220.26652453
12200,3068.05910917
12300,3293.68263393
12400,3127.28975809
12500,3354.07205534
12600,3206.50121841
12700,3171.84577734
12800,3361.90699149
12900,3146.88063651
13000,3360.37001943
13100,3374.58560122
13200,3347.04010084
13300,3345.89105838
13400,3300.13878467
13500,3176.21525504
13600,3434.53084897
13700,3426.12643918
13800,3506.18369161
13900,3384.97036959
14000,3132.81841056
14100,3430.3762413
14200,3237.48695861
14300,3623.8870695
14400,3617.80707128
14500,3125.44895555
14600,3501.55142919
14700,3311.56385257
14800,3511.43887188
14900,3527.52237012
15000,3466.40513945
15100,3576.89315602
15200,3641.27879419
15300,3543.57703155
15400,3459.86136671
15500,3539.64158057
15600,3464.44668503
15700,3575.38639628
15800,3264.4799135
15900,3616.95103461
16000,3619.61149601
