100,65.9335328435
200,119.948852414
300,176.581517611
400,226.368875186
500,263.411668655
600,323.17947335
700,378.999908026
800,434.117827045
900,479.799888149
1000,526.605062274
1100,571.354990511
1200,621.410975267
1300,655.640735591
1400,704.767463457
1500,752.854681218
1600,801.650441163
1700,838.630176701
1800,857.392383716
1900,946.683012592
2000,978.608547038
2100,995.403387781
2200,1048.07280595
2300,1127.63616492
2400,1085.67117891
2500,1136.52453011
2600,1209.90153704
2700,1255.49249797
2800,1271.19037736
2900,1304.18152527
3000,1347.15276421
3100,1416.24603386
3200,1428.57955735
3300,1468.1537715
3400,1464.41830596
3500,1529.10563855
3600,1562.55884305
3700,1573.18953331
3800,1609.12624212
3900,1680.79875464
4000,1646.36654907
4100,1728.96430677
4200,1669.47953852
4300,1776.43783751
4400,1830.34763333
4500,1807.79874575
4600,1854.94105544
4700,1885.76343572
4800,1948.57092943
4900,1907.33782664
5000,2047.82501495
5100,2070.27145337
5200,2044.14189715
5300,1978.638991
5400,2146.4991204
5500,2044.2138307
5600,2288.53035057
5700,2188.78580576
5800,2131.80765768
5900,2261.45742243
6000,2197.14498368
6100,2329.43961305
6200,2291.21717046
6300,2305.75160966
6400,2338.08936959
6500,2320.35695212
6600,2434.24409354
6700,2407.67465103
6800,2537.81796503
6900,2465.1019609
7000,2495.30988325
7100,2367.68031866
7200,2587.11358409
7300,2613.17036732
7400,2605.63891267
7500,2622.28678011
7600,2439.85070063
7700,2642.88663894
7800,2568.30913377
7900,2850.30432922
8000,2810.19509642
8100,2536.27611435
8200,2786.59119257
8300,2647.41074053
8400,2791.79340565
8500,2842.12244898
8600,2783.43447017
8700,2823.38996486
8800,2813.56631408
8900,2883.6407008
9000,2850.70121102
9100,2945.28478306
9200,2915.02422948
9300,2890.54422847
9400,2730.30501244
9500,3047.31185592
9600,2967.46014983
9700,3059.10142241
9800,2995.20282147
9900,2972.98783468
10000,3055.44439234
10100,2947.14923073
10200,3307.98336803
10300,3137.53670651
10400,3026.81806969
10500,3154.18233515
10600,3042.84798207
10700,3207.78897335
10800,3166.22048257
10900,3283.97309921
11000,3167.10143597
11100,3150.49631875
11200,3163.15181224
11300,3127.58351796
11400,3291.70822143
11500,3339.63077429
11600,3226.99489377
11700,3113.39904311
11800,3364.26441534
11900,3175.79968727
12000,3518.60071516
12100,3302.51829727
12200,3056.91308614
12300,3390.08824819
12400,3218.31943337
12500,3480.04553435
12600,3404.91170288
12700,3207.31330857
12800,3370.31206895
12900,3253.38281567
13000,3461.43774917
13100,3437.69598078
13200,3498.39780548
13300,3419.23114218
13400,3432.3902165
13500,3288.83336165
13600,3570.40242857
13700,3590.98003656
13800,3619.66285042
13900,3534.55619971
14000,3279.76954581
14100,3562.1596174
14200,3304.54849882
14300,3696.73167229
14400,3777.0572112
14500,3214.69286138
14600,3649.72067825
14700,3420.43614032
14800,3632.50516854
14900,3637.29181647
15000,3596.54862685
15100,3622.34268674
15200,3765.03435151
15300,3709.836886
15400,3558.10010556
15500,3704.14152399
15600,3608.42377696
15700,3637.21123604
15800,3379.64401799
15900,3584.64880061
16000,3637.76071466
