1;0.429717063904;1224745
2;0.21328997612;1224745
3;0.154658794403;1224745
4;0.118719100952;1224745
5;0.0999720096588;1224745
6;0.0800449848175;1224745
7;0.068943977356;1224745
8;0.0606589317322;1224745
9;0.0543360710144;1224745
10;0.0481290817261;1224745
11;0.0437438488007;1224745
12;0.0414278507233;1224745
1;0.422776937485;1224745
2;0.207434177399;1224745
3;0.150532007217;1224745
4;0.118658065796;1224745
5;0.0953948497772;1224745
6;0.0794129371643;1224745
7;0.0690839290619;1224745
8;0.0596380233765;1224745
9;0.0542860031128;1224745
10;0.0498647689819;1224745
11;0.0458598136902;1224745
12;0.0431690216064;1224745
1;0.435851097107;1224745
2;0.218234062195;1224745
3;0.17178106308;1224745
4;0.119070768356;1224745
5;0.0991978645325;1224745
6;0.0793859958649;1224745
7;0.0685458183289;1224745
8;0.0613968372345;1224745
9;0.053906917572;1224745
10;0.0483388900757;1224745
11;0.0457501411438;1224745
12;0.0420289039612;1224745
1;0.413890123367;1224745
2;0.217308044434;1224745
3;0.152709007263;1224745
4;0.118165969849;1224745
5;0.0963540077209;1224745
6;0.079910993576;1224745
7;0.0701909065247;1224745
8;0.0599348545074;1224745
9;0.0538539886475;1224745
10;0.0496788024902;1224745
11;0.0441811084747;1224745
12;0.0412249565125;1224745
1;0.415560007095;1224745
2;0.213673830032;1224745
3;0.154265165329;1224745
4;0.117057085037;1224745
5;0.0959780216217;1224745
6;0.0822899341583;1224745
7;0.0712440013885;1224745
8;0.0626599788666;1224745
9;0.0559370517731;1224745
10;0.0539271831512;1224745
11;0.0457201004028;1224745
12;0.0426638126373;1224745
1;0.417024850845;1224745
2;0.214948177338;1224745
3;0.149182081223;1224745
4;0.119584083557;1224745
5;0.0954339504242;1224745
6;0.0802199840546;1224745
7;0.0689280033112;1224745
8;0.060546875;1224745
9;0.0538990497589;1224745
10;0.0492358207703;1224745
11;0.0499789714813;1224745
12;0.0451719760895;1224745
1;0.439488887787;1224745
2;0.209008932114;1224745
3;0.157537937164;1224745
4;0.121291875839;1224745
5;0.0960590839386;1224745
6;0.0798490047455;1224745
7;0.0690619945526;1224745
8;0.0600981712341;1224745
9;0.0535969734192;1224745
10;0.0487110614777;1224745
11;0.0458190441132;1224745
12;0.0412719249725;1224745
1;0.417214155197;1224745
2;0.207255125046;1224745
3;0.149538040161;1224745
4;0.118953943253;1224745
5;0.0949518680573;1224745
6;0.0818908214569;1224745
7;0.0692360401154;1224745
8;0.0610539913177;1224745
9;0.0534210205078;1224745
10;0.0503418445587;1224745
11;0.0449810028076;1224745
12;0.0410759449005;1224745
1;0.418807983398;1224745
2;0.208518981934;1224745
3;0.160200119019;1224745
4;0.118870973587;1224745
5;0.0948939323425;1224745
6;0.0816249847412;1224745
7;0.0689749717712;1224745
8;0.0625579357147;1224745
9;0.0562109947205;1224745
10;0.0504870414734;1224745
11;0.0460250377655;1224745
12;0.041121006012;1224745
1;0.414563179016;1224745
2;0.220398902893;1224745
3;0.16886305809;1224745
4;0.119756937027;1224745
5;0.0958321094513;1224745
6;0.0798749923706;1224745
7;0.067831993103;1224745
8;0.0616221427917;1224745
9;0.0563328266144;1224745
10;0.0484797954559;1224745
11;0.044154882431;1224745
12;0.0407280921936;1224745
